YYYY,MM,DD,YY_MM,date,SST_MIN,SST_MAX,SST@90HS,SSTA@90HS,90th,DHW,BAA
2007,8,19,2007-H,19/8/2007,22.58,24.71,24.43,0.0516,0,0,0
2007,8,18,2007-H,18/8/2007,22.46,24.82,24.53,0.1997,0,0,0
2007,8,17,2007-H,17/8/2007,22.37,24.77,24.38,0.0358,0,0,0
2007,8,16,2007-H,16/8/2007,22.41,24.72,24.34,0.0526,0,0,0
2007,8,15,2007-H,15/8/2007,22.35,24.65,24.29,0.04,0,0,0
2007,8,14,2007-H,14/8/2007,22.19,24.54,24.25,-0.0571,0,0,0
2007,8,13,2007-H,13/8/2007,22.19,24.73,24.35,0.0858,0,0,0
2007,8,12,2007-H,12/8/2007,22.06,24.69,24.35,0.1039,0,0,0
2007,8,11,2007-H,11/8/2007,21.92,24.66,24.28,-0.0458,0,0,0
2007,8,10,2007-H,10/8/2007,21.86,24.56,24.22,-0.0045,0,0,0
2007,8,9,2007-H,9/8/2007,21.8,24.6,24.22,-0.0713,0,0,0
2007,8,8,2007-H,8/8/2007,21.49,24.53,24.04,-0.1897,0,0,0
2007,8,7,2007-H,7/8/2007,21.48,24.54,24.13,-0.1797,0,0,0
2007,8,6,2007-H,6/8/2007,21.6,24.59,24.21,-0.0255,0,0,0
2007,8,5,2007-H,5/8/2007,21.79,24.54,24.19,0.0226,0,0,0
2007,8,4,2007-H,4/8/2007,22.3,24.62,24.19,0.0848,0,0,0
2007,8,3,2007-H,3/8/2007,21.65,24.34,23.89,-0.1687,0,0,0
2007,8,2,2007-H,2/8/2007,21.87,24.64,24.1,-0.2155,0,0,0
2007,8,1,2007-H,1/8/2007,21.55,24.74,24.14,-0.2019,0,0,0
2007,7,31,2007-G,31/7/2007,21.49,24.59,23.96,-0.2371,0,0,0
2007,7,30,2007-G,30/7/2007,21.41,24.46,23.91,-0.1916,0,0,0
2007,7,29,2007-G,29/7/2007,21.27,24.44,23.92,-0.2358,0,0,0
2007,7,28,2007-G,28/7/2007,21.33,24.53,24.03,-0.2323,0,0,0
2007,7,27,2007-G,27/7/2007,21.08,24.51,23.95,-0.3113,0,0,0
2007,7,26,2007-G,26/7/2007,20.82,24.67,24.02,-0.2819,0,0,0
2007,7,25,2007-G,25/7/2007,20.71,24.6,24.03,-0.3652,0,0,0
2007,7,24,2007-G,24/7/2007,20.73,24.8,24.13,-0.101,0,0,0
2007,7,23,2007-G,23/7/2007,20.97,24.63,24.14,-0.0968,0,0,0
2007,7,22,2007-G,22/7/2007,21.32,24.72,24.16,-0.0839,0,0,0
2007,7,21,2007-G,21/7/2007,21.27,24.74,24.3,0.1474,0,0,0
2007,7,20,2007-G,20/7/2007,21.42,24.89,24.45,0.3129,0,0,0
2007,7,19,2007-G,19/7/2007,21.44,25.01,24.43,0.1442,0,0,0
2007,7,18,2007-G,18/7/2007,21.57,25.07,24.51,0.0442,0,0,0
2007,7,17,2007-G,17/7/2007,21.72,25.26,24.56,0.0281,0,0,0
2007,7,16,2007-G,16/7/2007,21.43,25.22,24.56,0.0684,0,0,0
2007,7,15,2007-G,15/7/2007,21.18,25.22,24.49,0.41,0,0,0
2007,7,14,2007-G,14/7/2007,21.18,25.23,24.45,0.372,0,0,0
2007,7,13,2007-G,13/7/2007,21.37,25.15,24.61,0.4327,0,0,0
2007,7,12,2007-G,12/7/2007,21.62,25.29,24.79,0.431,0,0,0
2007,7,11,2007-G,11/7/2007,21.55,25.45,24.85,0.3207,0,0,0
2007,7,10,2007-G,10/7/2007,21.33,25.39,24.84,0.2467,0,0,0
2007,7,9,2007-G,9/7/2007,21.41,25.58,25.09,0.802,0,0,0
2007,7,8,2007-G,8/7/2007,21.7,25.71,25.12,0.692,0,0,0
2007,7,7,2007-G,7/7/2007,21.84,25.8,25.29,0.7267,0,0,0
2007,7,6,2007-G,6/7/2007,21.84,25.66,25.41,0.783,0,0,0
2007,7,5,2007-G,5/7/2007,21.78,25.61,25.28,0.69,0,0,0
2007,7,4,2007-G,4/7/2007,21.07,25.4,24.74,0.0557,0,0,0
2007,7,3,2007-G,3/7/2007,21.84,25.87,25.4,0.88,0,0,0
2007,7,2,2007-G,2/7/2007,22.39,25.76,25.33,0.8003,0,0,0
2007,7,1,2007-G,1/7/2007,21.73,26.01,25.37,0.7133,0,0,0
2007,6,30,2007-F,30/6/2007,21.42,26,25.46,0.735,0,0,0
2007,6,29,2007-F,29/6/2007,21.56,26.01,25.54,0.8593,0,0,0
2007,6,28,2007-F,28/6/2007,21.96,25.94,25.47,0.7037,0,0,0
2007,6,27,2007-F,27/6/2007,22.74,25.89,25.29,0.566,0,0,0
2007,6,26,2007-F,26/6/2007,23.51,25.88,25.38,0.7177,0,0,0
2007,6,25,2007-F,25/6/2007,23.53,26.18,25.47,0.5567,0,0,0
2007,6,24,2007-F,24/6/2007,23.61,26,25.61,1.012,0,0,0
2007,6,23,2007-F,23/6/2007,23.6,26.1,25.69,0.9333,0,0,0
2007,6,22,2007-F,22/6/2007,23.57,26.2,25.77,1.2327,0,0,0
2007,6,21,2007-F,21/6/2007,23.57,26.28,25.72,0.698,0,0,0
2007,6,20,2007-F,20/6/2007,23.61,26.31,25.71,0.8983,0,0,0
2007,6,19,2007-F,19/6/2007,23.68,26.34,25.65,0.8433,0,0,0
2007,6,18,2007-F,18/6/2007,23.76,26.41,25.76,1.348,0,0,0
2007,6,17,2007-F,17/6/2007,23.83,26.43,25.83,1.32,0,0,0
2007,6,16,2007-F,16/6/2007,23.81,26.5,25.81,0.9483,0,0,0
2007,6,15,2007-F,15/6/2007,23.81,26.12,25.67,0.8,0,0,0
2007,6,14,2007-F,14/6/2007,23.92,26.04,25.53,0.6316,0,0,0
2007,6,13,2007-F,13/6/2007,23.98,26.22,25.77,0.9381,0,0,0
2007,6,12,2007-F,12/6/2007,24.04,26.27,25.85,0.9732,0,0,0
2007,6,11,2007-F,11/6/2007,23.99,26.41,25.81,0.8426,0,0,0
2007,6,10,2007-F,10/6/2007,23.91,26.12,25.64,0.6348,0,0,0
2007,6,9,2007-F,9/6/2007,24.17,26.25,25.78,0.8,0,0,0
2007,6,8,2007-F,8/6/2007,24.52,26.21,26,0.8045,0,0,0
2007,6,7,2007-F,7/6/2007,24.54,26.4,26.18,0.8655,0,0,0
2007,6,6,2007-F,6/6/2007,24.69,26.56,26.26,0.9716,0,0,0
2007,6,5,2007-F,5/6/2007,24.82,26.46,26.18,0.7961,0,0,0
2007,6,4,2007-F,4/6/2007,25.21,26.63,26.13,0.8906,0,0,0
2007,6,3,2007-F,3/6/2007,24.9,26.72,26.07,0.7916,0,0,0
2007,6,2,2007-F,2/6/2007,24.82,26.52,26.11,0.5419,0,0,0
2007,6,1,2007-F,1/6/2007,24.93,26.47,26.18,1.0239,0,0,0
2007,5,31,2007-E,31/5/2007,24.97,26.48,26.19,0.7897,0,0,0
2007,5,30,2007-E,30/5/2007,25.09,26.38,26.11,0.491,0,0,0
2007,5,29,2007-E,29/5/2007,25.25,26.23,26.1,0.6455,0,0,0
2007,5,28,2007-E,28/5/2007,25.14,26.13,25.96,0.36,0,0,0
2007,5,27,2007-E,27/5/2007,25.18,26.16,25.99,0.4761,0,0,0
2007,5,26,2007-E,26/5/2007,25.29,26.29,26.07,0.4929,0,0,0
2007,5,25,2007-E,25/5/2007,25.47,26.65,26.42,0.7297,0,0,0
2007,5,24,2007-E,24/5/2007,25.61,26.87,26.6,0.9632,0,0,0
2007,5,23,2007-E,23/5/2007,25.53,26.77,26.56,0.7297,0,0,0
2007,5,22,2007-E,22/5/2007,25.1,26.79,26.62,0.6674,0,0,0
2007,5,21,2007-E,21/5/2007,25.64,26.82,26.66,0.7661,0,0,0
2007,5,20,2007-E,20/5/2007,25.32,26.89,26.65,0.8297,0,0,0
2007,5,19,2007-E,19/5/2007,25.2,26.52,26.32,0.3474,0,0,0
2007,5,18,2007-E,18/5/2007,24.89,26.42,26.17,0.189,0,0,0
2007,5,17,2007-E,17/5/2007,25.19,26.7,26.42,0.5026,0,0,0
2007,5,16,2007-E,16/5/2007,25.33,26.52,26.4,0.4377,0,0,0
2007,5,15,2007-E,15/5/2007,25.05,26.39,26.22,0.24,0,0,0
2007,5,14,2007-E,14/5/2007,25.4,26.69,26.58,0.3557,0,0,0
2007,5,13,2007-E,13/5/2007,25.55,26.69,26.6,0.6307,0,0,0
2007,5,12,2007-E,12/5/2007,25.47,26.68,26.57,0.538,0,0,0
2007,5,11,2007-E,11/5/2007,25.58,26.97,26.7,0.4447,0,0,0
2007,5,10,2007-E,10/5/2007,25.44,26.79,26.6,0.615,0,0,0
2007,5,9,2007-E,9/5/2007,25.37,26.78,26.49,0.362,0,0,0
2007,5,8,2007-E,8/5/2007,25.36,26.91,26.58,0.33,0,0,0
2007,5,7,2007-E,7/5/2007,25.18,26.96,26.81,0.5373,0,0,0
2007,5,6,2007-E,6/5/2007,25.53,26.93,26.77,0.477,0,0,0
2007,5,5,2007-E,5/5/2007,25.8,27.01,26.86,0.5,0,0,0
2007,5,4,2007-E,4/5/2007,25.74,26.86,26.66,0.25,0,0,0
2007,5,3,2007-E,3/5/2007,25.81,26.72,26.52,0.322,0,0,0
2007,5,2,2007-E,2/5/2007,25.84,26.91,26.66,0.1417,0,0,0
2007,5,1,2007-E,1/5/2007,25.74,26.75,26.51,0.1533,0,0,0
2007,4,30,2007-D,30/4/2007,25.78,26.99,26.78,0.225,0,0,0
2007,4,29,2007-D,29/4/2007,25.95,26.98,26.73,0.2087,0,0,0
2007,4,28,2007-D,28/4/2007,25.87,26.97,26.68,0.0357,0,0,0
2007,4,27,2007-D,27/4/2007,25.82,26.83,26.57,-0.128,0,0,0
2007,4,26,2007-D,26/4/2007,25.71,26.9,26.64,-0.1267,0,0,0
2007,4,25,2007-D,25/4/2007,25.76,26.96,26.63,-0.11,0,0.1429,0
2007,4,24,2007-D,24/4/2007,25.67,27.06,26.6,-0.206,0,0.3071,0
2007,4,23,2007-D,23/4/2007,25.71,27.12,26.56,-0.28,0,0.4671,0
2007,4,22,2007-D,22/4/2007,25.74,27.09,26.62,-0.26,0,0.6186,0
2007,4,21,2007-D,21/4/2007,25.78,27,26.61,-0.376,0,0.7714,0
2007,4,20,2007-D,20/4/2007,25.75,27.19,26.62,-0.4467,0,0.92,0
2007,4,19,2007-D,19/4/2007,25.69,27.21,26.61,-0.418,0,0.92,0
2007,4,18,2007-D,18/4/2007,25.76,26.86,26.6,-0.595,0,1.0943,0
2007,4,17,2007-D,17/4/2007,25.91,27.07,26.79,-0.2667,0,1.2414,0
2007,4,16,2007-D,16/4/2007,26.08,27.08,26.77,-0.392,0,1.2414,0
2007,4,15,2007-D,15/4/2007,26.29,27.26,27.11,-0.18,0,1.2414,0
2007,4,14,2007-D,14/4/2007,26.3,27.23,27.1,-0.1377,0,1.2414,0
2007,4,13,2007-D,13/4/2007,26.65,27.36,27.31,0.0881,0,1.2414,0
2007,4,12,2007-D,12/4/2007,26.6,27.27,27.18,-0.12,0,1.2414,0
2007,4,11,2007-D,11/4/2007,26.45,27.22,27.12,-0.2013,0,1.2414,0
2007,4,10,2007-D,10/4/2007,26.42,27.32,27.23,-0.0765,0,1.2414,0
2007,4,9,2007-D,9/4/2007,26.5,27.43,27.35,-0.0258,0,1.2414,0
2007,4,8,2007-D,8/4/2007,26.81,27.69,27.64,0.4339,0,1.2414,0
2007,4,7,2007-D,7/4/2007,27.32,27.97,27.82,0.4845,0,1.2414,0
2007,4,6,2007-D,6/4/2007,27.42,28.18,27.94,0.4187,0,1.2414,0
2007,4,5,2007-D,5/4/2007,27.29,28.26,27.96,0.4029,0,1.2414,0
2007,4,4,2007-D,4/4/2007,27.21,28.19,28.02,0.4506,0,1.2414,0
2007,4,3,2007-D,3/4/2007,27.52,28.21,28.03,0.5768,0,1.2414,0
2007,4,2,2007-D,2/4/2007,27.67,28.39,28.13,0.6216,0,1.2414,0
2007,4,1,2007-D,1/4/2007,27.7,28.64,28.25,0.6145,0,1.2414,0
2007,3,31,2007-C,31/3/2007,27.84,28.64,28.28,0.6197,0,1.2414,0
2007,3,30,2007-C,30/3/2007,27.76,28.71,28.3,0.5906,0,1.2414,0
2007,3,29,2007-C,29/3/2007,27.67,28.69,28.3,0.571,0,1.2414,0
2007,3,28,2007-C,28/3/2007,27.64,28.76,28.31,0.5458,0,1.2414,0
2007,3,27,2007-C,27/3/2007,27.91,28.85,28.45,0.6723,0,1.2414,0
2007,3,26,2007-C,26/3/2007,27.92,28.8,28.5,0.7029,0,1.2414,1
2007,3,25,2007-C,25/3/2007,27.68,28.87,28.59,0.8032,0,1.2414,1
2007,3,24,2007-C,24/3/2007,27.79,28.93,28.63,0.76,0,1.2414,1
2007,3,23,2007-C,23/3/2007,27.46,28.88,28.44,0.5297,0,1.2414,1
2007,3,22,2007-C,22/3/2007,27.63,28.82,28.5,0.5755,0,1.2414,1
2007,3,21,2007-C,21/3/2007,27.67,28.84,28.55,0.5881,0,1.2414,1
2007,3,20,2007-C,20/3/2007,27.86,29.03,28.7,0.6819,0.12,1.2414,1
2007,3,19,2007-C,19/3/2007,27.92,28.98,28.69,0.6887,0.06,1.2414,1
2007,3,18,2007-C,18/3/2007,28.18,29.01,28.66,0.6761,0.03,1.2414,1
2007,3,17,2007-C,17/3/2007,28.21,29.25,28.83,0.7606,0.27,1.2414,1
2007,3,16,2007-C,16/3/2007,28.35,29.26,28.87,0.8871,0.3,1.2414,1
2007,3,15,2007-C,15/3/2007,28.37,29.52,29.34,1.14,0.43,1.2414,1
2007,3,14,2007-C,14/3/2007,28.76,29.71,29.3,1.155,0.75,1.2414,1
2007,3,13,2007-C,13/3/2007,28.84,29.64,29.34,1.2121,0.72,1.2414,1
2007,3,12,2007-C,12/3/2007,28.24,29.58,29.29,1.1446,0.6,1.2414,1
2007,3,11,2007-C,11/3/2007,27.86,29.18,28.54,0.4414,0,1.2414,0
2007,3,10,2007-C,10/3/2007,27.98,28.67,28.37,0.2811,0,1.2414,0
2007,3,9,2007-C,9/3/2007,27.72,28.87,28.74,0.3814,0,1.2414,0
2007,3,8,2007-C,8/3/2007,27.51,28.64,28.12,-0.0225,0,1.2414,0
2007,3,7,2007-C,7/3/2007,27.6,28.59,28.36,0.0629,0,1.2414,0
2007,3,6,2007-C,6/3/2007,27.65,28.67,28.36,0.0796,0,1.2414,0
2007,3,5,2007-C,5/3/2007,27.67,28.68,28.49,0.0457,0,1.2414,0
2007,3,4,2007-C,4/3/2007,27.76,28.51,28.24,-0.085,0,1.2414,1
2007,3,3,2007-C,3/3/2007,27.71,28.56,28.18,-0.1814,0,1.2414,1
2007,3,2,2007-C,2/3/2007,27.13,28.58,28.23,-0.1704,0,1.2414,1
2007,3,1,2007-C,1/3/2007,27.22,28.72,28.21,-0.15,0,1.2414,1
2007,2,28,2007-B,28/2/2007,27.55,28.74,28.54,0.0832,0,1.2414,1
2007,2,27,2007-B,27/2/2007,27.54,28.8,28.72,0.2429,0,1.2414,1
2007,2,26,2007-B,26/2/2007,27.34,29.05,28.76,0.3732,0.22,1.2414,1
2007,2,25,2007-B,25/2/2007,27.41,29.27,29.02,0.5721,0.39,1.2414,1
2007,2,24,2007-B,24/2/2007,27.76,29.24,29.04,0.5468,0.37,1.2414,1
2007,2,23,2007-B,23/2/2007,27.85,29.43,29.07,0.5029,0.32,1.2414,1
2007,2,22,2007-B,22/2/2007,27.91,29.4,29.11,0.6075,0.48,1.2414,1
2007,2,21,2007-B,21/2/2007,27.85,29.55,29.32,0.7071,0.57,1.2414,1
2007,2,20,2007-B,20/2/2007,27.71,29.5,29.23,0.6025,0.49,1.2414,1
2007,2,19,2007-B,19/2/2007,27.88,29.31,28.9,0.3186,0.24,1.2414,1
2007,2,18,2007-B,18/2/2007,27.99,29.64,29.17,0.6304,0.58,1.2414,1
2007,2,17,2007-B,17/2/2007,28.34,29.8,29.27,0.7136,0.68,1.2414,1
2007,2,16,2007-B,16/2/2007,28.65,29.88,29.57,0.8025,0.78,1.2414,1
2007,2,15,2007-B,15/2/2007,28.38,29.75,29.54,0.77,0.77,1.2414,1
2007,2,14,2007-B,14/2/2007,28.52,29.46,29.26,0.5865,0.58,1.2414,1
2007,2,13,2007-B,13/2/2007,28.25,29.58,29.36,0.7503,0.74,1.2414,1
2007,2,12,2007-B,12/2/2007,28.07,29.59,29.56,0.7081,0.68,1.2414,1
2007,2,11,2007-B,11/2/2007,27.48,29.77,29.61,0.9068,0.89,1.2414,1
2007,2,10,2007-B,10/2/2007,27.76,29.43,29.33,0.5723,0.54,1.2414,1
2007,2,9,2007-B,9/2/2007,27.36,29.17,29.08,0.2848,0.25,1.2414,1
2007,2,8,2007-B,8/2/2007,27.64,28.92,28.77,0.0819,0.03,1.2414,1
2007,2,7,2007-B,7/2/2007,28.31,29.12,28.97,0.3468,0.29,1.2414,2
2007,2,6,2007-B,6/2/2007,28.62,29.39,29.16,0.551,0.49,1.2414,2
2007,2,5,2007-B,5/2/2007,28.7,29.56,29.37,0.6319,0.59,1.2414,2
2007,2,4,2007-B,4/2/2007,28.83,29.74,29.35,0.7674,0.7,1.2414,2
2007,2,3,2007-B,3/2/2007,28.91,29.9,29.68,0.9119,0.85,1.2414,2
2007,2,2,2007-B,2/2/2007,28.97,30.03,29.73,1.0145,0.96,1.2414,2
2007,2,1,2007-B,1/2/2007,28.95,30.15,29.75,1.0632,1,1.2414,2
2007,1,31,2007-A,31/1/2007,29.07,30.12,29.93,1.2177,1.15,1.0986,2
2007,1,30,2007-A,30/1/2007,29.05,30.09,29.75,1.1871,1.12,0.9343,2
2007,1,29,2007-A,29/1/2007,28.97,29.96,29.69,1.1258,1.06,0.7743,2
2007,1,28,2007-A,28/1/2007,28.93,29.88,29.72,1.1223,1.07,0.6229,2
2007,1,27,2007-A,27/1/2007,28.81,30.05,29.75,1.1074,1.04,0.47,2
2007,1,26,2007-A,26/1/2007,28.78,29.85,29.45,0.9545,0.89,0.3214,2
2007,1,25,2007-A,25/1/2007,28.74,30.16,29.81,1.3013,1.22,0.3214,2
2007,1,24,2007-A,24/1/2007,28.78,29.93,29.62,1.1152,1.03,0.1471,2
2007,1,23,2007-A,23/1/2007,28.67,29.59,29.25,0.7016,0.62,0,1
2007,1,22,2007-A,22/1/2007,28.5,29.06,28.82,0.3594,0.22,0,1
2007,1,21,2007-A,21/1/2007,28.5,28.92,28.82,0.3632,0.21,0,1
2007,1,20,2007-A,20/1/2007,28.47,28.92,28.85,0.3877,0.22,0,1
2007,1,19,2007-A,19/1/2007,28.5,29.09,28.96,0.4581,0.31,0,1
2007,1,18,2007-A,18/1/2007,28.4,29.17,28.95,0.5106,0.33,0,1
2007,1,17,2007-A,17/1/2007,28.33,28.91,28.75,0.2816,0.16,0,1
2007,1,16,2007-A,16/1/2007,28.26,28.96,28.82,0.3639,0.18,0,1
2007,1,15,2007-A,15/1/2007,28.26,29.15,28.95,0.44,0.38,0,1
2007,1,14,2007-A,14/1/2007,28.17,29.22,29,0.56,0.41,0,1
2007,1,13,2007-A,13/1/2007,28.23,29.31,29.05,0.66,0.43,0,1
2007,1,12,2007-A,12/1/2007,28.16,29.25,29.01,0.5768,0.32,0,1
2007,1,11,2007-A,11/1/2007,27.96,28.7,28.31,-0.12,0,0,1
2007,1,10,2007-A,10/1/2007,28,28.61,28.38,-0.0171,0,0,1
2007,1,9,2007-A,9/1/2007,27.97,28.63,28.38,-0.0119,0,0,1
2007,1,8,2007-A,8/1/2007,28.08,28.71,28.36,0.0123,0,0,1
2007,1,7,2007-A,7/1/2007,27.77,28.52,28.25,-0.0477,0,0,1
2007,1,6,2007-A,6/1/2007,27.87,29.13,28.83,0.3942,0.18,0,1
2007,1,5,2007-A,5/1/2007,27.49,28.3,28.01,-0.2639,0,0,0
2007,1,4,2007-A,4/1/2007,27.42,28.66,28.33,-0.1071,0,0,0
2007,1,3,2007-A,3/1/2007,27.56,28.65,28.3,-0.0761,0,0,0
2007,1,2,2007-A,2/1/2007,27.36,28.39,27.86,-0.3968,0,0,0
2007,1,1,2007-A,1/1/2007,27.61,28.23,27.92,-0.3055,0,0,0
2006,12,31,2006-L,31/12/2006,27.45,27.97,27.75,-0.4497,0,0,0
2006,12,30,2006-L,30/12/2006,27.19,28,27.78,-0.4106,0,0,0
2006,12,29,2006-L,29/12/2006,27.16,27.95,27.77,-0.4119,0,0,0
2006,12,28,2006-L,28/12/2006,27.1,27.82,27.62,-0.4758,0,0,0
2006,12,27,2006-L,27/12/2006,27.15,27.78,27.63,-0.5352,0,0,0
2006,12,26,2006-L,26/12/2006,27.22,27.75,27.63,-0.4555,0,0,0
2006,12,25,2006-L,25/12/2006,27.14,27.73,27.49,-0.54,0,0,0
2006,12,24,2006-L,24/12/2006,27.08,27.71,27.59,-0.5226,0,0,0
2006,12,23,2006-L,23/12/2006,26.95,27.53,27.4,-0.6645,0,0,0
2006,12,22,2006-L,22/12/2006,26.88,27.41,27.31,-0.7106,0,0,0
2006,12,21,2006-L,21/12/2006,26.96,27.51,27.38,-0.6106,0,0,0
2006,12,20,2006-L,20/12/2006,27.02,27.69,27.51,-0.4423,0,0,0
2006,12,19,2006-L,19/12/2006,26.98,27.73,27.52,-0.451,0,0,0
2006,12,18,2006-L,18/12/2006,26.92,27.79,27.47,-0.3994,0,0,0
2006,12,17,2006-L,17/12/2006,26.74,27.67,27.38,-0.4842,0,0,0
2006,12,16,2006-L,16/12/2006,26.83,27.55,27.43,-0.4271,0,0,0
2006,12,15,2006-L,15/12/2006,26.82,27.49,27.3,-0.53,0,0,0
2006,12,14,2006-L,14/12/2006,26.6,27.25,26.97,-0.8423,0,0,0
2006,12,13,2006-L,13/12/2006,26.44,27.09,27.05,-0.79,0,0,0
2006,12,12,2006-L,12/12/2006,26.39,27.25,27.01,-0.921,0,0,0
2006,12,11,2006-L,11/12/2006,26.45,27.59,26.94,-0.9213,0,0,0
2006,12,10,2006-L,10/12/2006,26.58,27.65,26.99,-0.8217,0,0,0
2006,12,9,2006-L,9/12/2006,26.5,27.64,27.23,-0.444,0,0,0
2006,12,8,2006-L,8/12/2006,26.46,27.49,27.23,-0.494,0,0,0
2006,12,7,2006-L,7/12/2006,26.43,27.57,27.25,-0.3987,0,0,0
2006,12,6,2006-L,6/12/2006,26.55,27.61,27.61,-0.222,0,0,0
2006,12,5,2006-L,5/12/2006,26.81,27.86,27.63,0.02,0,0,0
2006,12,4,2006-L,4/12/2006,26.76,27.73,27.65,-0.138,0,0,0
2006,12,3,2006-L,3/12/2006,26.74,27.6,27.22,-0.338,0,0,0
2006,12,2,2006-L,2/12/2006,26.63,27.37,27.15,-0.4953,0,0,0
2006,12,1,2006-L,1/12/2006,26.64,27.44,27.35,-0.372,0,0,0
2006,11,30,2006-K,30/11/2006,26.57,27.3,26.79,-0.695,0,0,0
2006,11,29,2006-K,29/11/2006,25.98,26.69,26.45,-0.9773,0,0,0
2006,11,28,2006-K,28/11/2006,25.96,26.68,26.45,-1.0013,0,0,0
2006,11,27,2006-K,27/11/2006,26,26.5,26.35,-1.08,0,0,0
2006,11,26,2006-K,26/11/2006,25.95,26.64,26.46,-0.9587,0,0,0
2006,11,25,2006-K,25/11/2006,25.89,26.54,26.33,-1.01,0,0,0
2006,11,24,2006-K,24/11/2006,25.81,26.54,26.36,-0.966,0,0,0
2006,11,23,2006-K,23/11/2006,25.79,26.5,26.21,-1.036,0,0,0
2006,11,22,2006-K,22/11/2006,25.67,26.7,26.48,-0.9863,0,0,0
2006,11,21,2006-K,21/11/2006,25.85,26.73,26.47,-0.966,0,0,0
2006,11,20,2006-K,20/11/2006,25.81,26.81,26.46,-0.9033,0,0,0
2006,11,19,2006-K,19/11/2006,25.85,27.33,26.72,-0.7067,0,0,0
2006,11,18,2006-K,18/11/2006,25.78,27.48,26.88,-0.552,0,0,0
2006,11,17,2006-K,17/11/2006,25.88,27.72,27.09,-0.2827,0,0,0
2006,11,16,2006-K,16/11/2006,26.1,28.08,27.27,-0.13,0,0,0
2006,11,15,2006-K,15/11/2006,26.23,27.35,27.05,-0.33,0,0,0
2006,11,14,2006-K,14/11/2006,26.47,27.71,27.15,-0.22,0,0,0
2006,11,13,2006-K,13/11/2006,26.36,27.71,26.94,0.0061,0,0,0
2006,11,12,2006-K,12/11/2006,26.37,27.7,26.98,0.0552,0,0,0
2006,11,11,2006-K,11/11/2006,26.3,27.8,26.98,-0.1877,0,0,0
2006,11,10,2006-K,10/11/2006,25.91,27.48,26.99,-0.0661,0,0,0
2006,11,9,2006-K,9/11/2006,25.69,26.99,26.7,-0.2513,0,0,0
2006,11,8,2006-K,8/11/2006,25.7,26.8,26.55,-0.4823,0,0,0
2006,11,7,2006-K,7/11/2006,25.5,26.61,26.28,-0.6874,0,0,0
2006,11,6,2006-K,6/11/2006,25.4,26.52,26.05,-0.7348,0,0,0
2006,11,5,2006-K,5/11/2006,25.28,26.46,26.01,-0.6955,0,0,0
2006,11,4,2006-K,4/11/2006,25.04,26.42,25.66,-0.8126,0,0,0
2006,11,3,2006-K,3/11/2006,25.15,26.01,25.63,-0.8265,0,0,0
2006,11,2,2006-K,2/11/2006,25.04,26.25,25.65,-0.7787,0,0,0
2006,11,1,2006-K,1/11/2006,24.92,25.91,25.52,-0.9397,0,0,0
2006,10,31,2006-J,31/10/2006,24.62,25.47,25.19,-1.1471,0,0,0
2006,10,30,2006-J,30/10/2006,24.2,25.67,25.19,-1.1581,0,0,0
2006,10,29,2006-J,29/10/2006,24.59,25.62,25.33,-0.9932,0,0,0
2006,10,28,2006-J,28/10/2006,24.67,25.6,25.34,-0.9229,0,0,0
2006,10,27,2006-J,27/10/2006,24.54,25.45,25.3,-0.9365,0,0,0
2006,10,26,2006-J,26/10/2006,24.38,25.42,25.27,-0.9226,0,0,0
2006,10,25,2006-J,25/10/2006,24.33,25.34,25.18,-0.969,0,0,0
2006,10,24,2006-J,24/10/2006,24.46,25.3,25.04,-1.0648,0,0,0
2006,10,23,2006-J,23/10/2006,24.36,25.33,25.07,-0.9684,0,0,0
2006,10,22,2006-J,22/10/2006,24.4,25.22,24.95,-1.0848,0,0,0
2006,10,21,2006-J,21/10/2006,24.05,25.1,24.75,-1.2755,0,0,0
2006,10,20,2006-J,20/10/2006,24.07,24.94,24.54,-1.1874,0,0,0
2006,10,19,2006-J,19/10/2006,24.03,25.01,24.45,-1.3032,0,0,0
2006,10,18,2006-J,18/10/2006,24.08,25.05,24.64,-1.1897,0,0,0
2006,10,17,2006-J,17/10/2006,24.08,25.01,24.66,-1.1365,0,0,0
2006,10,16,2006-J,16/10/2006,24.14,24.93,24.74,-1.0335,0,0,0
2006,10,15,2006-J,15/10/2006,23.99,24.86,24.66,-1.06,0,0,0
2006,10,14,2006-J,14/10/2006,23.88,24.71,24.56,-1.1293,0,0,0
2006,10,13,2006-J,13/10/2006,23.92,24.79,24.59,-1.0653,0,0,0
2006,10,12,2006-J,12/10/2006,23.67,24.62,24.43,-0.994,0,0,0
2006,10,11,2006-J,11/10/2006,23.65,24.63,24.48,-1.0973,0,0,0
2006,10,10,2006-J,10/10/2006,23.7,24.64,24.41,-0.9533,0,0,0
2006,10,9,2006-J,9/10/2006,23.66,24.63,24.42,-0.888,0,0,0
2006,10,8,2006-J,8/10/2006,23.64,24.68,24.39,-0.8637,0,0,0
2006,10,7,2006-J,7/10/2006,23.64,24.59,24.4,-0.918,0,0,0
2006,10,6,2006-J,6/10/2006,23.68,24.64,24.41,-0.943,0,0,0
2006,10,5,2006-J,5/10/2006,23.29,24.51,24.37,-1.01,0,0,0
2006,10,4,2006-J,4/10/2006,23.31,24.39,24.19,-1.189,0,0,0
2006,10,3,2006-J,3/10/2006,23.48,24.69,24.48,-0.906,0,0,0
